left_upper_long,left_upper_lati,left_lower_long,left_lower_lati,right_upper_long,right_upper_lati,right_lower_long,right_lower_lati
36.02216371428572,-78.009352,36.02216371428572,-78.00885733333334,36.022163285714285,-78.009352,36.022163285714285,-78.00885733333334
36.022163285714285,-78.009352,36.022163285714285,-78.00885733333334,36.02216285714286,-78.009352,36.02216285714286,-78.00885733333334
36.02216285714286,-78.009352,36.02216285714286,-78.00885733333334,36.02216242857143,-78.009352,36.02216242857143,-78.00885733333334
36.02216242857143,-78.009352,36.02216242857143,-78.00885733333334,36.022162,-78.009352,36.022162,-78.00885733333334
36.022162,-78.009352,36.022162,-78.00885733333334,36.02216157142857,-78.009352,36.02216157142857,-78.00885733333334
36.02216157142857,-78.009352,36.02216157142857,-78.00885733333334,36.02216114285714,-78.009352,36.02216114285714,-78.00885733333334
36.02216114285714,-78.009352,36.02216114285714,-78.00885733333334,36.02216071428572,-78.009352,36.02216071428572,-78.00885733333334
36.02216071428572,-78.009352,36.02216071428572,-78.00885733333334,36.022160285714286,-78.009352,36.022160285714286,-78.00885733333334
36.022160285714286,-78.009352,36.022160285714286,-78.00885733333334,36.02215985714286,-78.009352,36.02215985714286,-78.00885733333334
36.02215985714286,-78.009352,36.02215985714286,-78.00885733333334,36.02215942857143,-78.009352,36.02215942857143,-78.00885733333334
36.02215942857143,-78.009352,36.02215942857143,-78.00885733333334,36.022159,-78.009352,36.022159,-78.00885733333334
36.022159,-78.009352,36.022159,-78.00885733333334,36.02215857142857,-78.009352,36.02215857142857,-78.00885733333334
36.02215857142857,-78.009352,36.02215857142857,-78.00885733333334,36.022158142857144,-78.009352,36.022158142857144,-78.00885733333334
36.022158142857144,-78.009352,36.022158142857144,-78.00885733333334,36.02215771428571,-78.009352,36.02215771428571,-78.00885733333334
36.02215771428571,-78.009352,36.02215771428571,-78.00885733333334,36.022157285714286,-78.009352,36.022157285714286,-78.00885733333334
36.022157285714286,-78.009352,36.022157285714286,-78.00885733333334,36.02215685714286,-78.009352,36.02215685714286,-78.00885733333334
36.02215685714286,-78.009352,36.02215685714286,-78.00885733333334,36.02215642857143,-78.009352,36.02215642857143,-78.00885733333334
36.02215642857143,-78.009352,36.02215642857143,-78.00885733333334,36.022156,-78.009352,36.022156,-78.00885733333334
36.022156,-78.009352,36.022156,-78.00885733333334,36.02215557142857,-78.009352,36.02215557142857,-78.00885733333334
36.02215557142857,-78.009352,36.02215557142857,-78.00885733333334,36.022155142857144,-78.009352,36.022155142857144,-78.00885733333334
36.022155142857144,-78.009352,36.022155142857144,-78.00885733333334,36.02215471428571,-78.009352,36.02215471428571,-78.00885733333334
36.02215471428571,-78.009352,36.02215471428571,-78.00885733333334,36.02215428571429,-78.009352,36.02215428571429,-78.00885733333334
36.02215428571429,-78.009352,36.02215428571429,-78.00885733333334,36.02215385714286,-78.009352,36.02215385714286,-78.00885733333334
36.02215385714286,-78.009352,36.02215385714286,-78.00885733333334,36.02215342857143,-78.009352,36.02215342857143,-78.00885733333334
36.02215342857143,-78.009352,36.02215342857143,-78.00885733333334,36.022153,-78.009352,36.022153,-78.00885733333334
36.022153,-78.009352,36.022153,-78.00885733333334,36.02215257142857,-78.009352,36.02215257142857,-78.00885733333334
36.02215257142857,-78.009352,36.02215257142857,-78.00885733333334,36.022152142857145,-78.009352,36.022152142857145,-78.00885733333334
36.022152142857145,-78.009352,36.022152142857145,-78.00885733333334,36.02215171428571,-78.009352,36.02215171428571,-78.00885733333334
36.02215171428571,-78.009352,36.02215171428571,-78.00885733333334,36.02215128571429,-78.009352,36.02215128571429,-78.00885733333334
36.02215128571429,-78.009352,36.02215128571429,-78.00885733333334,36.02215085714286,-78.009352,36.02215085714286,-78.00885733333334
36.02215085714286,-78.009352,36.02215085714286,-78.00885733333334,36.02215042857143,-78.009352,36.02215042857143,-78.00885733333334
36.02215042857143,-78.009352,36.02215042857143,-78.00885733333334,36.02215,-78.009352,36.02215,-78.00885733333334
36.02215,-78.009352,36.02215,-78.00885733333334,36.02214957142857,-78.009352,36.02214957142857,-78.00885733333334
36.02214957142857,-78.009352,36.02214957142857,-78.00885733333334,36.022149142857145,-78.009352,36.022149142857145,-78.00885733333334
36.022149142857145,-78.009352,36.022149142857145,-78.00885733333334,36.02214871428571,-78.009352,36.02214871428571,-78.00885733333334
36.02214871428571,-78.009352,36.02214871428571,-78.00885733333334,36.02214828571429,-78.009352,36.02214828571429,-78.00885733333334
36.02214828571429,-78.009352,36.02214828571429,-78.00885733333334,36.022147857142855,-78.009352,36.022147857142855,-78.00885733333334
36.022147857142855,-78.009352,36.022147857142855,-78.00885733333334,36.02214742857143,-78.009352,36.02214742857143,-78.00885733333334
36.02214742857143,-78.009352,36.02214742857143,-78.00885733333334,36.022147000000004,-78.009352,36.022147000000004,-78.00885733333334
36.022147000000004,-78.009352,36.022147000000004,-78.00885733333334,36.02214657142857,-78.009352,36.02214657142857,-78.00885733333334
36.02214657142857,-78.009352,36.02214657142857,-78.00885733333334,36.022146142857146,-78.009352,36.022146142857146,-78.00885733333334
36.022146142857146,-78.009352,36.022146142857146,-78.00885733333334,36.02214571428571,-78.009352,36.02214571428571,-78.00885733333334
36.02214571428571,-78.009352,36.02214571428571,-78.00885733333334,36.02214528571429,-78.009352,36.02214528571429,-78.00885733333334
36.02214528571429,-78.009352,36.02214528571429,-78.00885733333334,36.022144857142855,-78.009352,36.022144857142855,-78.00885733333334
36.022144857142855,-78.009352,36.022144857142855,-78.00885733333334,36.02214442857143,-78.009352,36.02214442857143,-78.00885733333334
36.02214442857143,-78.009352,36.02214442857143,-78.00885733333334,36.022144000000004,-78.009352,36.022144000000004,-78.00885733333334
36.022144000000004,-78.009352,36.022144000000004,-78.00885733333334,36.02214357142857,-78.009352,36.02214357142857,-78.00885733333334
36.02214357142857,-78.009352,36.02214357142857,-78.00885733333334,36.022143142857146,-78.009352,36.022143142857146,-78.00885733333334
36.022143142857146,-78.009352,36.022143142857146,-78.00885733333334,36.022142714285714,-78.009352,36.022142714285714,-78.00885733333334
36.022142714285714,-78.009352,36.022142714285714,-78.00885733333334,36.02214228571429,-78.009352,36.02214228571429,-78.00885733333334
36.02214228571429,-78.009352,36.02214228571429,-78.00885733333334,36.022141857142856,-78.009352,36.022141857142856,-78.00885733333334
36.022141857142856,-78.009352,36.022141857142856,-78.00885733333334,36.02214142857143,-78.009352,36.02214142857143,-78.00885733333334
36.02214142857143,-78.009352,36.02214142857143,-78.00885733333334,36.022141,-78.009352,36.022141,-78.00885733333334
36.022141,-78.009352,36.022141,-78.00885733333334,36.02214057142857,-78.009352,36.02214057142857,-78.00885733333334
36.02214057142857,-78.009352,36.02214057142857,-78.00885733333334,36.02214014285715,-78.009352,36.02214014285715,-78.00885733333334
36.02214014285715,-78.009352,36.02214014285715,-78.00885733333334,36.022139714285714,-78.009352,36.022139714285714,-78.00885733333334
36.022139714285714,-78.009352,36.022139714285714,-78.00885733333334,36.02213928571429,-78.009352,36.02213928571429,-78.00885733333334
36.02213928571429,-78.009352,36.02213928571429,-78.00885733333334,36.022138857142856,-78.009352,36.022138857142856,-78.00885733333334
36.022138857142856,-78.009352,36.022138857142856,-78.00885733333334,36.02213842857143,-78.009352,36.02213842857143,-78.00885733333334
36.02213842857143,-78.009352,36.02213842857143,-78.00885733333334,36.022138,-78.009352,36.022138,-78.00885733333334
36.022138,-78.009352,36.022138,-78.00885733333334,36.02213757142857,-78.009352,36.02213757142857,-78.00885733333334
36.02213757142857,-78.009352,36.02213757142857,-78.00885733333334,36.02213714285715,-78.009352,36.02213714285715,-78.00885733333334
36.02213714285715,-78.009352,36.02213714285715,-78.00885733333334,36.022136714285715,-78.009352,36.022136714285715,-78.00885733333334
36.022136714285715,-78.009352,36.022136714285715,-78.00885733333334,36.02213628571429,-78.009352,36.02213628571429,-78.00885733333334
36.02213628571429,-78.009352,36.02213628571429,-78.00885733333334,36.02213585714286,-78.009352,36.02213585714286,-78.00885733333334
36.02213585714286,-78.009352,36.02213585714286,-78.00885733333334,36.02213542857143,-78.009352,36.02213542857143,-78.00885733333334
36.02213542857143,-78.009352,36.02213542857143,-78.00885733333334,36.022135,-78.009352,36.022135,-78.00885733333334
36.022135,-78.009352,36.022135,-78.00885733333334,36.02213457142857,-78.009352,36.02213457142857,-78.00885733333334
36.02213457142857,-78.009352,36.02213457142857,-78.00885733333334,36.02213414285714,-78.009352,36.02213414285714,-78.00885733333334
36.02213414285714,-78.009352,36.02213414285714,-78.00885733333334,36.022133714285715,-78.009352,36.022133714285715,-78.00885733333334
36.022133714285715,-78.009352,36.022133714285715,-78.00885733333334,36.02213328571429,-78.009352,36.02213328571429,-78.00885733333334
36.02213328571429,-78.009352,36.02213328571429,-78.00885733333334,36.02213285714286,-78.009352,36.02213285714286,-78.00885733333334
36.02213285714286,-78.009352,36.02213285714286,-78.00885733333334,36.02213242857143,-78.009352,36.02213242857143,-78.00885733333334
36.02213242857143,-78.009352,36.02213242857143,-78.00885733333334,36.022132,-78.009352,36.022132,-78.00885733333334
36.022132,-78.009352,36.022132,-78.00885733333334,36.022131571428574,-78.009352,36.022131571428574,-78.00885733333334
36.022131571428574,-78.009352,36.022131571428574,-78.00885733333334,36.02213114285714,-78.009352,36.02213114285714,-78.00885733333334
36.02213114285714,-78.009352,36.02213114285714,-78.00885733333334,36.022130714285716,-78.009352,36.022130714285716,-78.00885733333334
36.022130714285716,-78.009352,36.022130714285716,-78.00885733333334,36.02213028571429,-78.009352,36.02213028571429,-78.00885733333334
36.02213028571429,-78.009352,36.02213028571429,-78.00885733333334,36.02212985714286,-78.009352,36.02212985714286,-78.00885733333334
36.02212985714286,-78.009352,36.02212985714286,-78.00885733333334,36.02212942857143,-78.009352,36.02212942857143,-78.00885733333334
36.02212942857143,-78.009352,36.02212942857143,-78.00885733333334,36.022129,-78.009352,36.022129,-78.00885733333334
36.022129,-78.009352,36.022129,-78.00885733333334,36.022128571428574,-78.009352,36.022128571428574,-78.00885733333334
36.022128571428574,-78.009352,36.022128571428574,-78.00885733333334,36.02212814285714,-78.009352,36.02212814285714,-78.00885733333334
36.02212814285714,-78.009352,36.02212814285714,-78.00885733333334,36.022127714285716,-78.009352,36.022127714285716,-78.00885733333334
36.022127714285716,-78.009352,36.022127714285716,-78.00885733333334,36.02212728571429,-78.009352,36.02212728571429,-78.00885733333334
36.02212728571429,-78.009352,36.02212728571429,-78.00885733333334,36.02212685714286,-78.009352,36.02212685714286,-78.00885733333334
36.02212685714286,-78.009352,36.02212685714286,-78.00885733333334,36.02212642857143,-78.009352,36.02212642857143,-78.00885733333334
36.02212642857143,-78.009352,36.02212642857143,-78.00885733333334,36.022126,-78.009352,36.022126,-78.00885733333334
36.022126,-78.009352,36.022126,-78.00885733333334,36.022125571428575,-78.009352,36.022125571428575,-78.00885733333334
36.022125571428575,-78.009352,36.022125571428575,-78.00885733333334,36.02212514285714,-78.009352,36.02212514285714,-78.00885733333334
36.02212514285714,-78.009352,36.02212514285714,-78.00885733333334,36.02212471428572,-78.009352,36.02212471428572,-78.00885733333334
36.02212471428572,-78.009352,36.02212471428572,-78.00885733333334,36.022124285714284,-78.009352,36.022124285714284,-78.00885733333334
36.022124285714284,-78.009352,36.022124285714284,-78.00885733333334,36.02212385714286,-78.009352,36.02212385714286,-78.00885733333334
36.02212385714286,-78.009352,36.02212385714286,-78.00885733333334,36.02212342857143,-78.009352,36.02212342857143,-78.00885733333334
36.02212342857143,-78.009352,36.02212342857143,-78.00885733333334,36.022123,-78.009352,36.022123,-78.00885733333334
36.022123,-78.009352,36.022123,-78.00885733333334,36.022122571428575,-78.009352,36.022122571428575,-78.00885733333334
36.022122571428575,-78.009352,36.022122571428575,-78.00885733333334,36.02212214285714,-78.009352,36.02212214285714,-78.00885733333334
36.02212214285714,-78.009352,36.02212214285714,-78.00885733333334,36.02212171428572,-78.009352,36.02212171428572,-78.00885733333334
36.02212171428572,-78.009352,36.02212171428572,-78.00885733333334,36.022121285714285,-78.009352,36.022121285714285,-78.00885733333334
36.022121285714285,-78.009352,36.022121285714285,-78.00885733333334,36.02212085714286,-78.009352,36.02212085714286,-78.00885733333334
36.02212085714286,-78.009352,36.02212085714286,-78.00885733333334,36.022120428571434,-78.009352,36.022120428571434,-78.00885733333334
36.022120428571434,-78.009352,36.022120428571434,-78.00885733333334,36.02212,-78.009352,36.02212,-78.00885733333334
36.02212,-78.009352,36.02212,-78.00885733333334,36.022119571428576,-78.009352,36.022119571428576,-78.00885733333334
36.022119571428576,-78.009352,36.022119571428576,-78.00885733333334,36.02211914285714,-78.009352,36.02211914285714,-78.00885733333334
36.02211914285714,-78.009352,36.02211914285714,-78.00885733333334,36.02211871428572,-78.009352,36.02211871428572,-78.00885733333334
36.02211871428572,-78.009352,36.02211871428572,-78.00885733333334,36.022118285714285,-78.009352,36.022118285714285,-78.00885733333334
36.022118285714285,-78.009352,36.022118285714285,-78.00885733333334,36.02211785714286,-78.009352,36.02211785714286,-78.00885733333334
36.02211785714286,-78.009352,36.02211785714286,-78.00885733333334,36.02211742857143,-78.009352,36.02211742857143,-78.00885733333334
36.02211742857143,-78.009352,36.02211742857143,-78.00885733333334,36.022117,-78.009352,36.022117,-78.00885733333334
36.022117,-78.009352,36.022117,-78.00885733333334,36.022116571428576,-78.009352,36.022116571428576,-78.00885733333334
36.022116571428576,-78.009352,36.022116571428576,-78.00885733333334,36.02211614285714,-78.009352,36.02211614285714,-78.00885733333334
36.02211614285714,-78.009352,36.02211614285714,-78.00885733333334,36.02211571428572,-78.009352,36.02211571428572,-78.00885733333334
36.02211571428572,-78.009352,36.02211571428572,-78.00885733333334,36.022115285714285,-78.009352,36.022115285714285,-78.00885733333334
36.022115285714285,-78.009352,36.022115285714285,-78.00885733333334,36.02211485714286,-78.009352,36.02211485714286,-78.00885733333334
36.02211485714286,-78.009352,36.02211485714286,-78.00885733333334,36.02211442857143,-78.009352,36.02211442857143,-78.00885733333334
36.02211442857143,-78.009352,36.02211442857143,-78.00885733333334,36.022114,-78.009352,36.022114,-78.00885733333334
36.022171,-78.00885733333334,36.022171,-78.00836266666667,36.022170571428575,-78.00885733333334,36.022170571428575,-78.00836266666667
36.022170571428575,-78.00885733333334,36.022170571428575,-78.00836266666667,36.02217014285714,-78.00885733333334,36.02217014285714,-78.00836266666667
36.02217014285714,-78.00885733333334,36.02217014285714,-78.00836266666667,36.02216971428572,-78.00885733333334,36.02216971428572,-78.00836266666667
36.02216971428572,-78.00885733333334,36.02216971428572,-78.00836266666667,36.022169285714284,-78.00885733333334,36.022169285714284,-78.00836266666667
36.022169285714284,-78.00885733333334,36.022169285714284,-78.00836266666667,36.02216885714286,-78.00885733333334,36.02216885714286,-78.00836266666667
36.02216885714286,-78.00885733333334,36.02216885714286,-78.00836266666667,36.022168428571426,-78.00885733333334,36.022168428571426,-78.00836266666667
36.022168428571426,-78.00885733333334,36.022168428571426,-78.00836266666667,36.022168,-78.00885733333334,36.022168,-78.00836266666667
36.022168,-78.00885733333334,36.022168,-78.00836266666667,36.022167571428575,-78.00885733333334,36.022167571428575,-78.00836266666667
36.022167571428575,-78.00885733333334,36.022167571428575,-78.00836266666667,36.02216714285714,-78.00885733333334,36.02216714285714,-78.00836266666667
36.02216714285714,-78.00885733333334,36.02216714285714,-78.00836266666667,36.02216671428572,-78.00885733333334,36.02216671428572,-78.00836266666667
36.02216671428572,-78.00885733333334,36.02216671428572,-78.00836266666667,36.022166285714285,-78.00885733333334,36.022166285714285,-78.00836266666667
36.022166285714285,-78.00885733333334,36.022166285714285,-78.00836266666667,36.02216585714286,-78.00885733333334,36.02216585714286,-78.00836266666667
36.02216585714286,-78.00885733333334,36.02216585714286,-78.00836266666667,36.02216542857143,-78.00885733333334,36.02216542857143,-78.00836266666667
36.02216542857143,-78.00885733333334,36.02216542857143,-78.00836266666667,36.022165,-78.00885733333334,36.022165,-78.00836266666667
36.022165,-78.00885733333334,36.022165,-78.00836266666667,36.02216457142857,-78.00885733333334,36.02216457142857,-78.00836266666667
36.02216457142857,-78.00885733333334,36.02216457142857,-78.00836266666667,36.02216414285714,-78.00885733333334,36.02216414285714,-78.00836266666667
36.02216414285714,-78.00885733333334,36.02216414285714,-78.00836266666667,36.02216371428572,-78.00885733333334,36.02216371428572,-78.00836266666667
36.02216371428572,-78.00885733333334,36.02216371428572,-78.00836266666667,36.022163285714285,-78.00885733333334,36.022163285714285,-78.00836266666667
36.022163285714285,-78.00885733333334,36.022163285714285,-78.00836266666667,36.02216285714286,-78.00885733333334,36.02216285714286,-78.00836266666667
36.02216285714286,-78.00885733333334,36.02216285714286,-78.00836266666667,36.02216242857143,-78.00885733333334,36.02216242857143,-78.00836266666667
36.02216242857143,-78.00885733333334,36.02216242857143,-78.00836266666667,36.022162,-78.00885733333334,36.022162,-78.00836266666667
36.022162,-78.00885733333334,36.022162,-78.00836266666667,36.02216157142857,-78.00885733333334,36.02216157142857,-78.00836266666667
36.02216157142857,-78.00885733333334,36.02216157142857,-78.00836266666667,36.02216114285714,-78.00885733333334,36.02216114285714,-78.00836266666667
36.02216114285714,-78.00885733333334,36.02216114285714,-78.00836266666667,36.02216071428572,-78.00885733333334,36.02216071428572,-78.00836266666667
36.02216071428572,-78.00885733333334,36.02216071428572,-78.00836266666667,36.022160285714286,-78.00885733333334,36.022160285714286,-78.00836266666667
36.022160285714286,-78.00885733333334,36.022160285714286,-78.00836266666667,36.02215985714286,-78.00885733333334,36.02215985714286,-78.00836266666667
36.02215985714286,-78.00885733333334,36.02215985714286,-78.00836266666667,36.02215942857143,-78.00885733333334,36.02215942857143,-78.00836266666667
36.02215942857143,-78.00885733333334,36.02215942857143,-78.00836266666667,36.022159,-78.00885733333334,36.022159,-78.00836266666667
36.022159,-78.00885733333334,36.022159,-78.00836266666667,36.02215857142857,-78.00885733333334,36.02215857142857,-78.00836266666667
36.02215857142857,-78.00885733333334,36.02215857142857,-78.00836266666667,36.022158142857144,-78.00885733333334,36.022158142857144,-78.00836266666667
36.022158142857144,-78.00885733333334,36.022158142857144,-78.00836266666667,36.02215771428571,-78.00885733333334,36.02215771428571,-78.00836266666667
36.02215771428571,-78.00885733333334,36.02215771428571,-78.00836266666667,36.022157285714286,-78.00885733333334,36.022157285714286,-78.00836266666667
36.022157285714286,-78.00885733333334,36.022157285714286,-78.00836266666667,36.02215685714286,-78.00885733333334,36.02215685714286,-78.00836266666667
36.02215685714286,-78.00885733333334,36.02215685714286,-78.00836266666667,36.02215642857143,-78.00885733333334,36.02215642857143,-78.00836266666667
36.02215642857143,-78.00885733333334,36.02215642857143,-78.00836266666667,36.022156,-78.00885733333334,36.022156,-78.00836266666667
36.022156,-78.00885733333334,36.022156,-78.00836266666667,36.02215557142857,-78.00885733333334,36.02215557142857,-78.00836266666667
36.02215557142857,-78.00885733333334,36.02215557142857,-78.00836266666667,36.022155142857144,-78.00885733333334,36.022155142857144,-78.00836266666667
36.022155142857144,-78.00885733333334,36.022155142857144,-78.00836266666667,36.02215471428571,-78.00885733333334,36.02215471428571,-78.00836266666667
36.02215471428571,-78.00885733333334,36.02215471428571,-78.00836266666667,36.02215428571429,-78.00885733333334,36.02215428571429,-78.00836266666667
36.02215428571429,-78.00885733333334,36.02215428571429,-78.00836266666667,36.02215385714286,-78.00885733333334,36.02215385714286,-78.00836266666667
36.02215385714286,-78.00885733333334,36.02215385714286,-78.00836266666667,36.02215342857143,-78.00885733333334,36.02215342857143,-78.00836266666667
36.02215342857143,-78.00885733333334,36.02215342857143,-78.00836266666667,36.022153,-78.00885733333334,36.022153,-78.00836266666667
36.022153,-78.00885733333334,36.022153,-78.00836266666667,36.02215257142857,-78.00885733333334,36.02215257142857,-78.00836266666667
36.02215257142857,-78.00885733333334,36.02215257142857,-78.00836266666667,36.022152142857145,-78.00885733333334,36.022152142857145,-78.00836266666667
36.022152142857145,-78.00885733333334,36.022152142857145,-78.00836266666667,36.02215171428571,-78.00885733333334,36.02215171428571,-78.00836266666667
36.02215171428571,-78.00885733333334,36.02215171428571,-78.00836266666667,36.02215128571429,-78.00885733333334,36.02215128571429,-78.00836266666667
36.02215128571429,-78.00885733333334,36.02215128571429,-78.00836266666667,36.02215085714286,-78.00885733333334,36.02215085714286,-78.00836266666667
36.02215085714286,-78.00885733333334,36.02215085714286,-78.00836266666667,36.02215042857143,-78.00885733333334,36.02215042857143,-78.00836266666667
36.02215042857143,-78.00885733333334,36.02215042857143,-78.00836266666667,36.02215,-78.00885733333334,36.02215,-78.00836266666667
36.02215,-78.00885733333334,36.02215,-78.00836266666667,36.02214957142857,-78.00885733333334,36.02214957142857,-78.00836266666667
36.02214957142857,-78.00885733333334,36.02214957142857,-78.00836266666667,36.022149142857145,-78.00885733333334,36.022149142857145,-78.00836266666667
36.022149142857145,-78.00885733333334,36.022149142857145,-78.00836266666667,36.02214871428571,-78.00885733333334,36.02214871428571,-78.00836266666667
36.02214871428571,-78.00885733333334,36.02214871428571,-78.00836266666667,36.02214828571429,-78.00885733333334,36.02214828571429,-78.00836266666667
36.02214828571429,-78.00885733333334,36.02214828571429,-78.00836266666667,36.022147857142855,-78.00885733333334,36.022147857142855,-78.00836266666667
36.022147857142855,-78.00885733333334,36.022147857142855,-78.00836266666667,36.02214742857143,-78.00885733333334,36.02214742857143,-78.00836266666667
36.02214742857143,-78.00885733333334,36.02214742857143,-78.00836266666667,36.022147000000004,-78.00885733333334,36.022147000000004,-78.00836266666667
36.022147000000004,-78.00885733333334,36.022147000000004,-78.00836266666667,36.02214657142857,-78.00885733333334,36.02214657142857,-78.00836266666667
36.02214657142857,-78.00885733333334,36.02214657142857,-78.00836266666667,36.022146142857146,-78.00885733333334,36.022146142857146,-78.00836266666667
36.022146142857146,-78.00885733333334,36.022146142857146,-78.00836266666667,36.02214571428571,-78.00885733333334,36.02214571428571,-78.00836266666667
36.02214571428571,-78.00885733333334,36.02214571428571,-78.00836266666667,36.02214528571429,-78.00885733333334,36.02214528571429,-78.00836266666667
36.02214528571429,-78.00885733333334,36.02214528571429,-78.00836266666667,36.022144857142855,-78.00885733333334,36.022144857142855,-78.00836266666667
36.022144857142855,-78.00885733333334,36.022144857142855,-78.00836266666667,36.02214442857143,-78.00885733333334,36.02214442857143,-78.00836266666667
36.02214442857143,-78.00885733333334,36.02214442857143,-78.00836266666667,36.022144000000004,-78.00885733333334,36.022144000000004,-78.00836266666667
36.022144000000004,-78.00885733333334,36.022144000000004,-78.00836266666667,36.02214357142857,-78.00885733333334,36.02214357142857,-78.00836266666667
36.02214357142857,-78.00885733333334,36.02214357142857,-78.00836266666667,36.022143142857146,-78.00885733333334,36.022143142857146,-78.00836266666667
36.022143142857146,-78.00885733333334,36.022143142857146,-78.00836266666667,36.022142714285714,-78.00885733333334,36.022142714285714,-78.00836266666667
36.022142714285714,-78.00885733333334,36.022142714285714,-78.00836266666667,36.02214228571429,-78.00885733333334,36.02214228571429,-78.00836266666667
36.02214228571429,-78.00885733333334,36.02214228571429,-78.00836266666667,36.022141857142856,-78.00885733333334,36.022141857142856,-78.00836266666667
36.022141857142856,-78.00885733333334,36.022141857142856,-78.00836266666667,36.02214142857143,-78.00885733333334,36.02214142857143,-78.00836266666667
36.02214142857143,-78.00885733333334,36.02214142857143,-78.00836266666667,36.022141,-78.00885733333334,36.022141,-78.00836266666667
36.022141,-78.00885733333334,36.022141,-78.00836266666667,36.02214057142857,-78.00885733333334,36.02214057142857,-78.00836266666667
36.02214057142857,-78.00885733333334,36.02214057142857,-78.00836266666667,36.02214014285715,-78.00885733333334,36.02214014285715,-78.00836266666667
36.02214014285715,-78.00885733333334,36.02214014285715,-78.00836266666667,36.022139714285714,-78.00885733333334,36.022139714285714,-78.00836266666667
36.022139714285714,-78.00885733333334,36.022139714285714,-78.00836266666667,36.02213928571429,-78.00885733333334,36.02213928571429,-78.00836266666667
36.02213928571429,-78.00885733333334,36.02213928571429,-78.00836266666667,36.022138857142856,-78.00885733333334,36.022138857142856,-78.00836266666667
36.022138857142856,-78.00885733333334,36.022138857142856,-78.00836266666667,36.02213842857143,-78.00885733333334,36.02213842857143,-78.00836266666667
36.02213842857143,-78.00885733333334,36.02213842857143,-78.00836266666667,36.022138,-78.00885733333334,36.022138,-78.00836266666667
36.022138,-78.00885733333334,36.022138,-78.00836266666667,36.02213757142857,-78.00885733333334,36.02213757142857,-78.00836266666667
36.02213757142857,-78.00885733333334,36.02213757142857,-78.00836266666667,36.02213714285715,-78.00885733333334,36.02213714285715,-78.00836266666667
36.02213714285715,-78.00885733333334,36.02213714285715,-78.00836266666667,36.022136714285715,-78.00885733333334,36.022136714285715,-78.00836266666667
36.022136714285715,-78.00885733333334,36.022136714285715,-78.00836266666667,36.02213628571429,-78.00885733333334,36.02213628571429,-78.00836266666667
36.02213628571429,-78.00885733333334,36.02213628571429,-78.00836266666667,36.02213585714286,-78.00885733333334,36.02213585714286,-78.00836266666667
36.02213585714286,-78.00885733333334,36.02213585714286,-78.00836266666667,36.02213542857143,-78.00885733333334,36.02213542857143,-78.00836266666667
36.02213542857143,-78.00885733333334,36.02213542857143,-78.00836266666667,36.022135,-78.00885733333334,36.022135,-78.00836266666667
36.022135,-78.00885733333334,36.022135,-78.00836266666667,36.02213457142857,-78.00885733333334,36.02213457142857,-78.00836266666667
36.02213457142857,-78.00885733333334,36.02213457142857,-78.00836266666667,36.02213414285714,-78.00885733333334,36.02213414285714,-78.00836266666667
36.02213414285714,-78.00885733333334,36.02213414285714,-78.00836266666667,36.022133714285715,-78.00885733333334,36.022133714285715,-78.00836266666667
